Point,Feature name,"Importance, %"
Точка продаж 13,calc_elev1C_departure_gate,0.0
Точка продаж 13,calc_elev2C_departure_gate,0.5417441628131053
Точка продаж 13,calc_elev3C_departure_gate,0.9719171145930678
Точка продаж 13,calc_elev1B_departure_gate,1.1290185175965641
Точка продаж 13,calc_elev2B_departure_gate,0.8133343475161371
Точка продаж 13,calc_elev3B_departure_gate,2.1028225981508837
Точка продаж 8,day_of_week,2.242803096279702
Точка продаж 8,day_of_year,2.580217655336408
Точка продаж 8,day,14.740700832183204
Точка продаж 8,month,0.0
Точка продаж 8,hour,17.275701450097692
Точка продаж 8,minutes,0.8573265244094226
Точка продаж 8,mean_revenue,0.0
Точка продаж 8,is_weekend,0.1704164068318587
Точка продаж 8,SVO_temp,2.5357624717056892
Точка продаж 8,SVO_wind,1.7919519302013802
Точка продаж 8,SVO_visibility,0.2915078030292998
Точка продаж 8,SVO_sky_coverage,1.1565922857139472
Точка продаж 8,int_point,0.0
Точка продаж 8,count_flights,5.048965403999498
Точка продаж 8,count_B_flights,0.7512629376703263
Точка продаж 8,count_C_flights,0.783065769694217
Точка продаж 8,count_SU_flights,0.9545848440665592
Точка продаж 8,count_FV_flights,1.95533286100341
Точка продаж 8,count_domestic_flights,0.8619487577911016
Точка продаж 8,count_international_flights,1.9584377404837994
Точка продаж 8,calc_sum_seats,1.2719649352821336
Точка продаж 8,calc_sum_seats_c,3.1987780989636434
Точка продаж 8,calc_sum_seats_w,0.7958884759958779
Точка продаж 8,calc_sum_seats_y,2.238695756641089
Точка продаж 8,calc_avg_distance,0.9598556699257699
Точка продаж 8,calc_avg_temp,5.76354307669733
Точка продаж 8,calc_avg_lat,2.4040600240245364
Точка продаж 8,calc_avg_lon,2.069053977059758
Точка продаж 8,calc_avg_boarding_time,13.464702540673617
Точка продаж 8,calc_avg_delay_time,2.6751593736929373
Точка продаж 8,calc_avg_departure_gate,3.2210232147285214
Точка продаж 8,calc_min_departure_gate,0.5964482667121289
Точка продаж 8,calc_max_departure_gate,0.3848293489487457
Точка продаж 8,calc_elev1C_departure_gate,0.36635537903422705
Точка продаж 8,calc_elev2C_departure_gate,0.38431737110498976
Точка продаж 8,calc_elev3C_departure_gate,0.9056132494564373
Точка продаж 8,calc_elev1B_departure_gate,1.064216366114552
Точка продаж 8,calc_elev2B_departure_gate,1.5928075178174024
Точка продаж 8,calc_elev3B_departure_gate,0.6861085866287934
Точка продаж 16,day_of_week,6.016229059298937
Точка продаж 16,day_of_year,0.5320356598524919
Точка продаж 16,day,1.5599043973291182
